timestamp,value,anomaly_category,severity_score
2013-10-10 03:55:00,1022294.6,Spike,0.02634129762276441
2013-10-10 04:00:00,1794335.0,Spike,0.007767140734607241
2013-10-10 04:05:00,1261058.8,Spike,0.015792790060663826
2013-10-10 04:10:00,1260534.4,Spike,0.015815957844467123
2013-10-10 04:15:00,1064257.4,Spike,0.024487397778789
2013-10-10 04:20:00,1027933.8,Spike,0.026092160005633372
2013-10-10 04:25:00,959238.6,Spike,0.029127086668340817
2013-10-10 04:30:00,955490.2,Spike,0.02929268949215518
2013-10-10 04:35:00,1219726.6,Spike,0.017618830246999354
2013-10-10 04:40:00,944099.2,Spike,0.029795939349712922
2013-10-10 04:45:00,789781.0,Spike,0.03661365615847131
2013-10-10 04:50:00,1506217.2,Spike,0.0049617892811814855
2013-10-10 04:55:00,1009633.4,Spike,0.026900664412028742
2013-10-10 05:00:00,1910032.4,Spike,0.012878605932553059
2013-10-10 05:05:00,1004299.4,Spike,0.027136318414329945
2013-10-10 05:10:00,800122.2,Spike,0.036156786048123134
2013-10-10 05:15:00,1414346.8,Spike,0.00902058707889657
2013-10-10 05:20:00,1114365.6,Spike,0.022273637396691307
2013-10-10 05:25:00,1222933.0,Spike,0.017477172768000752
2013-10-10 05:30:00,1177306.6,Spike,0.019492929005457727
2013-10-10 05:35:00,936231.0,Spike,0.03014355330188883
2013-10-10 05:40:00,1086114.8,Spike,0.023521746524589843
2013-10-10 05:45:00,865114.8,Spike,0.033285438783413515
2013-10-10 05:50:00,1058657.6,Spike,0.02473479471956257
2013-10-10 05:55:00,1002185.8,Spike,0.027229696423190803
2013-10-10 06:00:00,1487688.6,Spike,0.005780375472977137
2013-10-10 06:05:00,1031687.8,Spike,0.025926309776042312
2013-10-10 06:10:00,821456.4,Spike,0.03521424956220369
2013-10-10 06:15:00,898685.4,Spike,0.031802303003576116
2013-10-10 06:20:00,920632.8,Spike,0.030832675585108663
2013-10-10 06:25:00,1260650.8,Spike,0.015810815338680118
2013-10-10 06:30:00,1028933.8,Spike,0.02604798040265227
2013-10-10 06:35:00,792172.0,Spike,0.03650802272774349
2013-10-10 06:40:00,936512.8,Spike,0.030131103489768753
2013-10-10 06:45:00,1188596.2,Spike,0.018994158959642276
2013-10-10 06:50:00,1166070.0,Spike,0.019989357532315188
2013-10-10 06:55:00,924183.8,Spike,0.030675793814922768
2013-10-10 07:00:00,1702998.0,Spike,0.0037319083371222723
2013-10-10 07:05:00,2861705.2,Spike,0.054923132404467334
2013-10-10 07:10:00,1146903.4,Spike,0.020836130310812793
2013-10-10 07:15:00,1051866.2,Spike,0.025034836075248437
2013-10-10 07:20:00,1196833.4,Spike,0.01863024273396634
2013-10-10 07:25:00,1439759.4,Spike,0.007897868500179008
2013-10-10 07:30:00,1084365.8,Spike,0.02359901665020379
2013-10-10 07:35:00,1227197.8,Spike,0.017288755597206943
2013-10-10 07:40:00,951286.8,Spike,0.029478394035325945
2013-10-10 07:45:00,909773.0,Spike,0.031312457237562846
2013-10-10 07:50:00,1673980.6,Spike,0.00244993112557843
2013-10-10 07:55:00,1239774.4,Spike,0.016733126402354814
2013-10-10 08:00:00,1623926.4,Spike,0.0002385564420417154
2013-10-10 08:05:00,1899871.8,Spike,0.012429714658503272
2013-10-10 08:10:00,1061869.4,Spike,0.024592898670707873
2013-10-10 08:15:00,1169978.4,Spike,0.01981668597202385
2013-10-10 08:20:00,1309258.8,Spike,0.013663333196974681
2013-10-10 08:25:00,1400611.4,Spike,0.009627411597683214
2013-10-10 08:30:00,1478794.0,Spike,0.006173335369652856
2013-10-10 08:35:00,1154915.6,Spike,0.020482154495807595
2013-10-10 08:40:00,1119468.6,Spike,0.02204818888267874
2013-10-10 08:45:00,1315528.4,Spike,0.013386344758124367
2013-10-10 08:50:00,1316311.2,Spike,0.013351760964910758
2013-10-10 08:55:00,1252876.6,Spike,0.016154276408175804
2013-10-10 09:00:00,1611319.6,Spike,0.00031840697682044075
2013-10-10 09:05:00,1874347.2,Spike,0.011302047964251818
2013-10-10 09:10:00,7734377.8,Spike,0.2701958733293643
2013-10-10 09:15:00,21326575.6,Spike,0.8706937757739808
2013-10-10 09:20:00,34239448.6,Spike,1.44117937825938
2013-10-10 09:25:00,39717876.0,Spike,1.683214125752174
2013-10-10 09:30:00,41614284.6,Spike,1.7669967047901227
2013-10-10 09:35:00,46141497.6,Spike,1.9670071777410092
2013-10-10 09:40:00,36632762.0,Spike,1.5469150140807326
2013-10-10 09:45:00,22884266.2,Spike,0.9395119280493761
2013-10-10 09:50:00,18195488.2,Spike,0.7323635775428479
2013-10-10 09:55:00,14726156.8,Spike,0.579089893680975
2013-10-10 10:00:00,13021075.2,Spike,0.5037600655425918
2013-10-10 10:05:00,12199362.0,Spike,0.4674571026022604
2013-10-10 10:10:00,10825948.6,Spike,0.40678024386133405
2013-10-10 10:15:00,9548127.6,Spike,0.3503266194004186
2013-10-10 10:20:00,8109072.2,Spike,0.28674972316060676
2013-10-10 10:25:00,8925800.4,Spike,0.3228324507800774
2013-10-10 10:30:00,7765588.0,Spike,0.27157472757432516
2013-10-10 10:35:00,6306836.6,Spike,0.2071276698741975
2013-10-10 10:40:00,6912175.4,Spike,0.23387129772725462
2013-10-10 10:45:00,8497172.4,Spike,0.3038958359134933
2013-10-10 10:50:00,9570483.4,Spike,0.3513142897687435
2013-10-10 10:55:00,10766459.6,Spike,0.4041520434595912
2013-10-10 11:00:00,11728221.2,Spike,0.4466422891100613
2013-10-10 11:05:00,12230082.2,Spike,0.46881430884176045
2013-10-10 11:10:00,12685043.6,Spike,0.48891432286548697
2013-10-10 11:15:00,13446408.0,Spike,0.5225510997814324
2013-10-10 11:20:00,13995080.6,Spike,0.5467912374160417
2013-10-10 11:25:00,14218029.8,Spike,0.5566410445569963
2013-10-10 11:30:00,13467919.2,Spike,0.5235014560570795
2013-10-10 11:35:00,13460836.0,Spike,0.5231885230932438
2013-10-10 11:40:00,13809836.0,Spike,0.5386072045336486
2013-10-10 11:45:00,14009019.0,Spike,0.5474070303942337
2013-10-10 11:50:00,13084023.6,Spike,0.5065411008628873
2013-10-10 11:55:00,12709564.2,Spike,0.4899976332383455
2013-10-10 12:00:00,12814870.4,Spike,0.49465001934579406
2013-10-10 12:05:00,11877359.0,Spike,0.4532311379035364
2013-10-10 12:10:00,11696078.2,Spike,0.44522222413143975
2013-10-10 12:15:00,11996982.8,Spike,0.4585160698946273
2013-10-10 12:20:00,11997259.8,Spike,0.458528307644653
2013-10-10 12:25:00,11376455.0,Spike,0.4311013980518902
2013-10-10 12:30:00,11210009.4,Spike,0.4237478975259387
2013-10-10 12:35:00,9479133.6,Spike,0.3472784918723404
2013-10-10 12:40:00,8772188.6,Spike,0.31604594244286477
2013-10-10 12:45:00,7232056.8,Spike,0.24800353098029387
2013-10-10 12:50:00,5023842.2,Spike,0.1504454866552196
2013-10-10 12:55:00,4625737.4,Spike,0.13285737464634834
2013-10-10 13:00:00,4001864.8,Spike,0.10529493086756007
2013-10-10 13:05:00,3590778.4,Spike,0.08713329692462934
2013-10-10 13:10:00,3459420.2,Spike,0.08132994380031708
2013-10-10 13:15:00,4111032.6,Spike,0.1101179209298805
2013-10-10 13:20:00,4421097.4,Spike,0.1238164606922955
2013-10-10 13:25:00,4455026.0,Spike,0.12531541277000013
2013-10-10 13:30:00,7491621.6,Spike,0.2594710007921632
2013-10-10 13:35:00,6655292.6,Spike,0.2225223176105806
2013-10-10 13:40:00,5443550.2,Spike,0.1689880194632122
2013-10-10 13:45:00,6155358.2,Spike,0.2004354143019849
2013-10-10 13:50:00,6492683.4,Spike,0.21533830771350593
2013-10-10 13:55:00,6950044.0,Spike,0.23554431744070478
2013-10-10 14:00:00,6841478.0,Spike,0.2307479146634584
2013-10-10 14:05:00,6484278.0,Spike,0.21496696047860855
2013-10-10 14:10:00,6224288.0,Spike,0.2034807054995517
2013-10-10 14:15:00,6695084.8,Spike,0.22428032120832525
2013-10-10 14:20:00,6520807.0,Spike,0.21658079719590526
2013-10-10 14:25:00,4169085.8,Spike,0.11268268825766303
2013-10-10 14:30:00,3935875.6,Spike,0.10237955421051952
2013-10-10 14:35:00,3871600.0,Spike,0.09953988372114735
2013-10-10 14:40:00,4002291.2,Spike,0.10531376905027123
2013-10-10 14:45:00,3947186.2,Spike,0.10287925202799758
2013-10-10 14:50:00,4353851.6,Spike,0.12084556794614884
2013-10-10 14:55:00,4353784.6,Spike,0.1208426079127491
2013-10-10 15:00:00,5099945.0,Spike,0.15380767814496984
2013-10-10 15:05:00,5771032.8,Spike,0.18345607071443143
2013-10-10 15:10:00,6843186.0,Spike,0.23082337342535011
2013-10-10 15:15:00,5279036.4,Spike,0.1617198650942997
2013-10-10 15:20:00,6496034.2,Spike,0.21548634472717498
2013-10-10 15:25:00,4476881.4,Spike,0.12628097566499333
2013-10-10 15:30:00,7500000.4,Spike,0.25984117284962127
2013-10-10 15:35:00,4549360.8,Spike,0.12948308678130183
2013-10-10 15:40:00,4837703.4,Spike,0.14222194837184074
2013-10-10 15:45:00,5145406.0,Spike,0.15581612707609374
2013-10-10 15:50:00,5235980.4,Spike,0.15981766810834533
2013-10-10 15:55:00,4608298.0,Spike,0.1320869088781197
2013-10-10 16:00:00,4648481.0,Spike,0.13386217786470933
2013-10-10 16:05:00,5222922.0,Spike,0.15924075318077688
2013-10-10 16:10:00,5018915.4,Spike,0.15022782258725229
2013-10-10 16:15:00,6171433.4,Spike,0.20114561025582672
2013-10-10 16:20:00,5202479.8,Spike,0.1583376249007166
2013-10-10 16:25:00,3324062.0,Spike,0.0753498722640804
2013-10-10 16:30:00,5081782.8,Spike,0.15300527935970645
2013-10-10 16:35:00,4249074.6,Spike,0.11621656168459785
2013-10-10 16:40:00,4199818.6,Spike,0.11404045116016066
2013-10-10 16:45:00,5219494.2,Spike,0.15908931433767828
2013-10-10 16:50:00,4694730.2,Spike,0.13590544915890296
2013-10-10 16:55:00,6152926.2,Spike,0.20032796950753484
2013-10-10 17:00:00,5550911.8,Spike,0.17373121232662814
2013-10-10 17:05:00,4896396.0,Spike,0.14481496413776937
2013-10-10 17:10:00,5670213.8,Spike,0.17900192732147963
2013-10-10 17:15:00,4850725.4,Spike,0.14279725516186065
2013-10-10 17:20:00,4571890.4,Spike,0.1304784355646249
2013-10-10 17:25:00,4536476.8,Spike,0.1289138767764933
2013-10-10 17:30:00,4437847.2,Spike,0.12455646020630837
2013-10-10 17:35:00,5375253.2,Spike,0.16597068511841184
2013-10-10 17:40:00,4312917.2,Spike,0.11903710240587921
2013-10-10 17:45:00,3983407.8,Spike,0.10447950793533786
2013-10-10 17:50:00,4300847.6,Spike,0.11850387226973848
2013-10-10 17:55:00,4406236.0,Spike,0.12315988994055213
2013-10-10 18:00:00,4374796.8,Spike,0.12177091856650864
2013-10-10 18:05:00,3936344.4,Spike,0.10240026560839705
2013-10-10 18:10:00,3846504.4,Spike,0.09843117007657479
2013-10-10 18:15:00,3692155.2,Spike,0.091612083700124
2013-10-10 18:20:00,3217057.0,Spike,0.07062243384708751
2013-10-10 18:25:00,3820828.8,Spike,0.09729683226227319
2013-10-10 18:30:00,4718348.6,Spike,0.1369489006939518
2013-10-10 18:35:00,3415757.8,Spike,0.07940095630311497
2013-10-10 18:40:00,4203280.8,Spike,0.11419340978160183
2013-10-10 18:45:00,3655304.0,Spike,0.08998401231474679
2013-10-10 18:50:00,3335873.0,Spike,0.07587167755489019
2013-10-10 18:55:00,3137363.0,Spike,0.06710158456711152
2013-10-10 19:00:00,3636906.4,Spike,0.08917121365094165
2013-10-10 19:05:00,3469994.6,Spike,0.08179711659408045
2013-10-10 19:10:00,3291118.6,Spike,0.07389444593123273
2013-10-10 19:15:00,3582063.0,Spike,0.08674825401280785
2013-10-10 19:20:00,3177593.0,Spike,0.06887892999504128
2013-10-10 19:25:00,3183260.8,Spike,0.06912933114881756
2013-10-10 19:30:00,2701991.8,Spike,0.04786705780170529
2013-10-10 19:35:00,2756069.0,Spike,0.050256167028034975
2013-10-10 19:40:00,3424595.0,Spike,0.07979138029057958
2013-10-10 19:45:00,2716830.0,Spike,0.04852260358665949
2013-10-10 19:50:00,2595576.6,Spike,0.043165676514550666
2013-10-10 19:55:00,3246679.0,Spike,0.07193112204659373
2013-10-10 20:00:00,2800273.6,Spike,0.05220910870597343
2013-10-10 20:05:00,2484272.0,Spike,0.038248283476580235
2013-10-10 20:10:00,2227412.4,Spike,0.026900328326695404
2013-10-10 20:15:00,2684762.6,Spike,0.04710587858602329
2013-10-10 20:20:00,3560943.0,Spike,0.08581518079784696
2013-10-10 20:25:00,3986034.8,Spike,0.10459556775236922
2013-10-10 20:30:00,4382304.2,Spike,0.12210259251792899
2013-10-10 20:35:00,6511585.2,Spike,0.21617338173313413
2013-10-10 20:40:00,13757010.4,Spike,0.53627339049841
2013-10-10 20:45:00,9203809.4,Spike,0.3351147780252507
2013-10-10 20:50:00,5384941.6,Spike,0.16639871478393392
2013-10-10 20:55:00,3715801.6,Spike,0.09265677226405634
2013-10-10 21:00:00,3076906.8,Spike,0.06443065365336537
2013-10-10 21:05:00,2981824.0,Spike,0.0602299332990338
2013-10-10 21:10:00,2508304.8,Spike,0.039310043039104466
2013-10-10 21:15:00,2873027.0,Spike,0.055423325033498776
2013-10-10 21:20:00,2736929.8,Spike,0.04941060477065905
2013-10-10 21:25:00,2852624.6,Spike,0.05452195510163713
2013-10-10 21:30:00,2597563.6,Spike,0.04325346138567412
2013-10-10 21:35:00,2299805.4,Spike,0.030098622325306364
2013-10-10 21:40:00,2124006.6,Spike,0.02233190113675211
2013-10-10 21:45:00,1843232.8,Spike,0.009927426125256603
2013-10-10 21:50:00,2516452.4,Spike,0.0396700007723533
2013-10-10 21:55:00,2635773.2,Spike,0.04494154634374086
2013-10-10 22:00:00,2934168.6,Spike,0.05812453664712816
2013-10-10 22:05:00,3165361.2,Spike,0.06833853392729702
2013-10-10 22:10:00,2596034.8,Spike,0.043185919608636596
2013-10-10 22:15:00,2365396.2,Spike,0.032996397828519285
2013-10-10 22:20:00,2410592.4,Spike,0.03499314800077378
2013-10-10 22:25:00,2411177.2,Spike,0.03501898423259714
2013-10-10 22:30:00,2817637.0,Spike,0.052976216824375505
2013-10-10 22:35:00,2420126.0,Spike,0.03541433866375442
2013-10-10 22:40:00,2087740.6,Spike,0.020729683655039445
2013-10-10 22:45:00,1964231.0,Spike,0.01527307856268465
2013-10-10 22:50:00,2010772.4,Spike,0.017329259136869335
2013-10-10 22:55:00,1781298.8,Spike,0.007191206594224993
2013-10-10 23:00:00,2799522.0,Spike,0.052175903316372826
2013-10-10 23:05:00,2338843.0,Spike,0.03182328799464146
2013-10-10 23:10:00,1943066.8,Spike,0.014338052609272
2013-10-10 23:15:00,2518236.8,Spike,0.039748834855912775
2013-10-10 23:20:00,3359710.8,Spike,0.07692482209483312
2013-10-10 23:25:00,2119819.4,Spike,0.02214691230314963
2013-10-10 23:30:00,2216677.4,Spike,0.02642606028869327
2013-10-10 23:35:00,1922451.0,Spike,0.013427254750134184
2013-10-10 23:40:00,2131340.4,Spike,0.022655905509094913
2013-10-10 23:45:00,2174178.6,Spike,0.024548480177519993
2013-10-10 23:50:00,2053342.8,Spike,0.01921000250761607
2013-10-10 23:55:00,2500698.4,Spike,0.03897399530698901
2013-10-11 00:00:00,2345290.8,Spike,0.03210814923874301
2013-10-11 00:05:00,2157204.4,Spike,0.02379856676059815
2013-10-11 00:10:00,2458691.2,Spike,0.03711813388864125
2013-10-11 00:15:00,2451451.4,Spike,0.03679828239897865
2013-10-11 00:20:00,2074059.4,Spike,0.020125253670734377
2013-10-11 00:25:00,2823709.6,Spike,0.05324450188143855
2013-10-11 00:30:00,3076168.6,Spike,0.06439804027044474
2013-10-11 00:35:00,2733595.0,Spike,0.04926327463063768
2013-10-11 00:40:00,2627582.6,Spike,0.04457968888756384
2013-10-11 00:45:00,2571875.4,Spike,0.042118566908374955
2013-10-11 00:50:00,2763043.4,Spike,0.05056429325106637
2013-10-11 00:55:00,3373233.6,Spike,0.07752225403002598
2013-10-11 01:00:00,2596747.2,Spike,0.04321739315780035
2013-10-11 01:05:00,2573697.0,Spike,0.04219904447316533
2013-10-11 01:10:00,2585580.8,Spike,0.04272406603907215
2013-10-11 01:15:00,2926060.2,Spike,0.057766310754316194
2013-10-11 01:20:00,2721994.2,Spike,0.04875075589237451
2013-10-11 01:25:00,2826090.8,Spike,0.05334970235205714
2013-10-11 01:30:00,3175531.0,Spike,0.06878783165369425
2013-10-11 01:35:00,2783067.4,Spike,0.051448945621159974
2013-10-11 01:40:00,2646577.8,Spike,0.045418889282110464
2013-10-11 01:45:00,2249622.8,Spike,0.027881574980746882
2013-10-11 01:50:00,2380653.2,Spike,0.033670446031201964
2013-10-11 01:55:00,3353167.8,Spike,0.07663575495252777
2013-10-11 02:00:00,2691037.4,Spike,0.0473830967588091
2013-10-11 02:05:00,2815953.6,Spike,0.05290184488071712
2013-10-11 02:10:00,2388228.8,Spike,0.03400513303154559
2013-10-11 02:15:00,2607510.2,Spike,0.04369289822468596
2013-10-11 02:20:00,2258206.2,Spike,0.028260786184974893
2013-10-11 02:25:00,2119898.0,Spike,0.022150384819943948
2013-10-11 02:30:00,2234826.6,Spike,0.027227884739117903
2013-10-11 02:35:00,2029213.0,Spike,0.01814395752360266
2013-10-11 02:40:00,2022639.2,Spike,0.017853529649525485
2013-10-11 02:45:00,2477133.0,Spike,0.03793288529089814
2013-10-11 02:50:00,2322718.8,Spike,0.031110927240253557
2013-10-11 02:55:00,2451926.6,Spike,0.03681927654631528
2013-10-11 03:00:00,3751994.8,Spike,0.09425577347067197
2013-10-11 03:05:00,3835848.4,Spike,0.09796039222720816
2013-10-11 03:10:00,4605135.8,Spike,0.13194720413757283
2013-10-11 03:15:00,2598200.0,Spike,0.04328157728501129
2013-10-11 03:20:00,2721577.4,Spike,0.04873234183385197
2013-10-11 03:25:00,2402112.2,Spike,0.034618496131573445
2013-10-11 03:30:00,2573645.6,Spike,0.04219677364157211
2013-10-11 03:35:00,1869702.6,Spike,0.011096851380245795
2013-10-11 03:40:00,2195341.8,Spike,0.02548346195132965
2013-10-11 03:45:00,2179106.2,Spike,0.024766179589169678
2013-10-11 03:50:00,2224773.8,Spike,0.02678375602626946
2013-10-11 03:55:00,2051167.2,Spike,0.01911388536337038
2013-10-11 04:00:00,2076078.6,Spike,0.020214461125073826
2013-10-11 04:05:00,2338487.0,Spike,0.031807560055980184
2013-10-11 04:10:00,2322368.6,Spike,0.031095455543289588
2013-10-11 04:15:00,2213996.4,Spike,0.02630761477310093
2013-10-11 04:20:00,1960851.4,Spike,0.015123769176449711
2013-10-11 04:25:00,2122598.6,Spike,0.022269696255754718
2013-10-11 04:30:00,2050746.2,Spike,0.019095285750515337
2013-10-11 04:35:00,1663046.4,Spike,0.0019668625106624496
2013-10-11 04:40:00,1939977.0,Spike,0.014201546471980988
2013-10-11 04:45:00,1737724.6,Spike,0.005266115738005834
